,time,YPredicted,YReal,KPredicted,NPredicted,RPredicted,loss,An,d,al,tr,depon,gentime,Z,dn,ksted,nsted,rsted,s,A,be,phi,region_id,segment_index
350,350,0.251683099745908,0.22909895548185,0.119544793983087,0.305186053772917,0.819558066864976,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
351,351,0.257388817577708,0.22715141966857,0.122629903363751,0.314323614970307,0.813782693113359,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
352,352,0.262821981118092,0.23170580044393,0.125579152934068,0.323226913660129,0.808082244200073,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
353,353,0.268013088245049,0.24444952181886,0.128418122445549,0.331853053758997,0.802632851091693,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
354,354,0.27301624854834,0.26295561011899,0.131101170766124,0.340146052044677,0.797691892284343,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
355,355,0.277735015522556,0.281950259868,0.133664396920424,0.34815042941517,0.792831752860395,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
356,356,0.282082429260091,0.29718858238013,0.136166435198381,0.355904328745764,0.787707081480683,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
357,357,0.286071687363696,0.30852649541858,0.138591288561344,0.363385743084346,0.782407819128804,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
358,358,0.289834412488438,0.31891020781573,0.140848328642081,0.370512515651402,0.77745919911112,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
359,359,0.293547359748482,0.32974674545806,0.142819631863814,0.377187549921765,0.773493430357877,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
360,360,0.29702002813079,0.3387609999405,0.144662697415561,0.38352357442999,0.769723171163791,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
361,361,0.300134602091823,0.34309445588093,0.146518803371398,0.389598704790615,0.765673088612425,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
362,362,0.302944723406078,0.34242707823949,0.148335525379739,0.395386242678611,0.76153499114825,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
363,363,0.305660040028004,0.33825997824765,0.149894726454006,0.40077337781666,0.758039592461065,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
364,364,0.308234201544557,0.33153341559662,0.15127278961758,0.405802672056335,0.754957302439963,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
365,365,0.310556022935743,0.32242190143411,0.152623699430336,0.410558441890151,0.751839383614354,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
366,366,0.312635726103091,0.31178207058441,0.15395052094148,0.415050047664248,0.748688504683949,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
367,367,0.314578150597699,0.30125004336041,0.155139982839646,0.419230450897244,0.745833381512618,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
368,368,0.316445161290792,0.29239000763815,0.156135364059846,0.423080377225323,0.743438866306871,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
369,369,0.318143316801723,0.2862872510643,0.157079332263861,0.426678083630217,0.74113163510237,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
370,370,0.319640460591307,0.28382586168398,0.158032206710679,0.430062970026319,0.738762781123592,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
371,371,0.320970190387888,0.28597085324796,0.15896394545401,0.433231834608881,0.736413193769,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
372,372,0.322235376554695,0.29427093074052,0.159755090716019,0.436139311059881,0.734391193776183,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
373,373,0.323440480306195,0.31178964206439,0.1604211757848,0.43880222537947,0.732668538848002,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
374,374,0.324530857480367,0.34147188831722,0.161050798266967,0.441272588281177,0.731026721400012,0.0235319268100262,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.6107828995556,0.279266150594399,S. Colorado Plat.,0
375,375,0.347762768249189,0.38175599163408,0.161050798266967,0.441272588281177,0.731026721400012,0.0454391798838495,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.129211118537633,0.0180375575703962,0.200754016760418,S. Colorado Plat.,1
376,376,0.408194635663504,0.42459614774853,0.173015863249774,0.430703542373316,0.875999827001728,0.0454391798838495,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.129211118537633,0.0180375575703962,0.200754016760418,S. Colorado Plat.,1
377,377,0.441836262462891,0.459924030355,0.18913543268942,0.43036101698042,0.94566048290401,0.0454391798838495,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.129211118537633,0.0180375575703962,0.200754016760418,S. Colorado Plat.,1
378,378,0.46094128773961,0.48277395282967,0.203952524803511,0.434759579349455,0.974020944597024,0.0454391798838495,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.129211118537633,0.0180375575703962,0.200754016760418,S. Colorado Plat.,1
379,379,0.473708865094741,0.49560712724207,0.215816175506243,0.441085443781885,0.984941034157647,0.0454391798838495,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.129211118537633,0.0180375575703962,0.200754016760418,S. Colorado Plat.,1
380,380,0.483894034978375,0.50295044107198,0.225231148566254,0.448321273252338,0.988789337044337,0.0454391798838495,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.129211118537633,0.0180375575703962,0.200754016760418,S. Colorado Plat.,1
381,381,0.493274132802696,0.50640420783333,0.232790063180193,0.4559700853819,0.990377060611254,0.0454391798838495,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.129211118537633,0.0180375575703962,0.200754016760418,S. Colorado Plat.,1
382,382,0.502173231105646,0.50456582398093,0.239230325391005,0.463938874838481,0.990508214235329,0.0454391798838495,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.129211118537633,0.0180375575703962,0.200754016760418,S. Colorado Plat.,1
383,383,0.511237241482589,0.49585176838672,0.244837158103941,0.472041323233035,0.990831253523563,0.0454391798838495,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.129211118537633,0.0180375575703962,0.200754016760418,S. Colorado Plat.,1
384,384,0.520200201334722,0.48194856524415,0.250043116634297,0.480346958997348,0.990617818483142,0.0454391798838495,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.129211118537633,0.0180375575703962,0.200754016760418,S. Colorado Plat.,1
385,385,0.529271011067034,0.46880411853225,0.254982157891867,0.488795537181708,0.990380726465036,0.0454391798838495,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.129211118537633,0.0180375575703962,0.200754016760418,S. Colorado Plat.,1
386,386,0.538717640864115,0.46555384345076,0.259694331575036,0.497313988558501,0.99074673299608,0.0454391798838495,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.129211118537633,0.0180375575703962,0.200754016760418,S. Colorado Plat.,1
387,387,0.548056351133952,0.48350119168978,0.264449755513734,0.506035363069283,0.990517971643327,0.0454391798838495,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.129211118537633,0.0180375575703962,0.200754016760418,S. Colorado Plat.,1
388,388,0.557236538424496,0.53205992687237,0.26930838328231,0.5149697151769,0.989607187930739,0.0454391798838495,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.129211118537633,0.0180375575703962,0.200754016760418,S. Colorado Plat.,1
389,389,0.566848432004906,0.60782112204086,0.27405780536495,0.523961110972186,0.989394833185357,0.0454391798838495,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.129211118537633,0.0180375575703962,0.200754016760418,S. Colorado Plat.,1
390,390,0.57674318827134,0.68898062088789,0.278797202045892,0.533052627911202,0.989498608000814,0.0454391798838495,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.129211118537633,0.0180375575703962,0.200754016760418,S. Colorado Plat.,1
391,391,0.7838783344321,0.74931559792293,0.278797202045892,0.533052627911202,0.989498608000814,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
392,392,0.763287026575955,0.77955730445078,0.320563440156538,0.576035690496566,0.88251396234568,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
393,393,0.766892319745536,0.79476852035089,0.344846105250566,0.610215806411967,0.834864733533184,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
394,394,0.778413528997992,0.81782812888651,0.361143669773135,0.639606075815025,0.808585253849982,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
395,395,0.793184695551835,0.85599097006293,0.373780625771432,0.666143157683594,0.791936612617421,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
396,396,0.809083551668619,0.89883831053187,0.384385261576724,0.690636420379,0.780222013305154,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
397,397,0.824585916894462,0.93141676477431,0.394037988518331,0.713591038195296,0.770606458402476,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
398,398,0.839452927799662,0.94450016372853,0.402752424940745,0.735091870040539,0.76254436168958,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
399,399,0.853214461190645,0.93540469623718,0.410924046475124,0.755316797609263,0.755175493420088,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
400,400,0.86584547530154,0.90599530984801,0.418498865242235,0.774275621878123,0.748398257475378,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
401,401,0.87739982488382,0.86206539347062,0.425378608394905,0.79195837511464,0.742221262245507,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
402,402,0.887838420686713,0.81401431937868,0.431713819031716,0.80842677794888,0.736455637503288,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
403,403,0.897232993324515,0.77476300376588,0.437547493978905,0.823699245975324,0.731085543089743,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
404,404,0.905645057864668,0.75568846053768,0.442824277573405,0.837816423979305,0.726102475143938,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
405,405,0.91312070090267,0.76077522397497,0.447562333785007,0.850833313416821,0.721460469884473,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
406,406,0.919758737465018,0.78567087892061,0.451805986322356,0.862783907081663,0.717169036675349,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
407,407,0.925726067502601,0.82129934837075,0.455600793623632,0.873672829957201,0.713312722954624,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
408,408,0.931186279467559,0.85991126176625,0.45886516249139,0.883498356127845,0.710009093284966,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
409,409,0.936005493362127,0.89715941900608,0.461806600320869,0.892450108793665,0.706950445456393,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
410,410,0.940098793484913,0.929449163727,0.464587455930125,0.900676371050949,0.703920510655457,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
411,411,0.943505457132219,0.95283365624364,0.467237484761375,0.908241051373105,0.700892311135457,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
412,412,0.946402529298356,0.96569906792823,0.469653848880999,0.915123683610663,0.698028160216441,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
413,413,0.949115504890459,0.97133919658371,0.471601116979535,0.92121942699127,0.695679662285204,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
414,414,0.951817573546824,0.97710030780455,0.472920630094745,0.926509870120213,0.694006748692063,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
415,415,0.954185035605614,0.98866984622613,0.474081359067831,0.931270028940725,0.692476833360045,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
416,416,0.956195041322937,1.00475005406997,0.475394965695295,0.935600031717217,0.690933490227417,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
417,417,0.957884948757289,1.01810269614367,0.476868298747577,0.93954051140024,0.689375403676348,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
418,418,0.95935031905765,1.02113757967296,0.478205880922031,0.943076687890798,0.687947584170875,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
419,419,0.960713643390191,1.0110696648103,0.478988608798932,0.946168966676507,0.686855709707827,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
420,420,0.9619245822876,0.99371642673218,0.479650262864794,0.948921108435619,0.685895920723872,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
421,421,0.962987715391438,0.98315588884168,0.480287476834988,0.951380022625884,0.685018820154249,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
422,422,0.963921356110369,0.99708770752264,0.480873035226249,0.953573584611601,0.684225549177343,0.0720696247740317,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.672223031686415,0.224925857734764,0.2,S. Colorado Plat.,2
423,423,0.99165066159469,1.04692690900968,0.480873035226249,0.953573584611601,0.684225549177343,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
424,424,1.12384411214003,1.12751993388896,0.501160641030257,1.11185347733949,0.677699499460169,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
425,425,1.22905162703836,1.21608789682285,0.536843129360108,1.27860105411939,0.651975323983444,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
426,426,1.30130256281954,1.29039630679486,0.575548608135715,1.44262149117742,0.616821784569734,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
427,427,1.34030383616559,1.34305791048579,0.610032381130398,1.59420645746821,0.578678087548234,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
428,428,1.34907250424528,1.37671193937833,0.634923336755432,1.72525143852856,0.541481422430872,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
429,429,1.336072134201,1.38815705902466,0.649515055758298,1.83165376359852,0.507984500572352,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
430,430,1.30907752890551,1.36836972111248,0.654118906552614,1.91218526773488,0.479352992692702,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
431,431,1.27561446025473,1.31739264514914,0.650614710487134,1.96830944731314,0.456105903491511,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
432,432,1.24209333311878,1.2512931721299,0.642058188127772,2.00396900418029,0.438226172744208,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
433,433,1.21150880247373,1.19223532978248,0.630563261159387,2.02311978279624,0.425094906848041,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
434,434,1.18557933966594,1.15580771822053,0.617751013804341,2.02957932733952,0.41609580436418,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
435,435,1.16555969079691,1.14662567658956,0.60563993025428,2.02796011397883,0.41051299028191,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
436,436,1.1513891327002,1.1602393461241,0.595287230568616,2.02175442389012,0.407589470896006,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
437,437,1.14228656266476,1.18424629801613,0.586617260428454,2.01286429558311,0.40674509775341,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
438,438,1.1375494242355,1.20419654648961,0.579865083597776,2.0031700032569,0.407407354826456,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
439,439,1.13620555745735,1.20886204942656,0.575301047918332,1.99449952641476,0.40890077373791,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
440,440,1.13719245433516,1.18851341910903,0.572693904985935,1.98767157055254,0.410726274840655,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
441,441,1.13945313212386,1.13048171474287,0.571410404820367,1.98253787062885,0.412588519773112,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
442,442,1.14228656114456,1.02523809431195,0.571044743569085,1.97896012111572,0.414294084191417,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
443,443,1.14523589250211,0.87855967262908,0.571398165604093,1.97694209164409,0.415691578414936,0.0733202049431469,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.732070720974904,0.2104634094838,0.344081938804492,S. Colorado Plat.,3
444,444,0.826216299666305,0.71494539244673,0.571398165604093,1.97694209164409,0.415691578414936,0.0335600097161373,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.430845785176052,0.2,S. Colorado Plat.,4
445,445,0.602388506509236,0.5667553991688,0.482516247691359,1.74480593140182,0.343440641506193,0.0335600097161373,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.430845785176052,0.2,S. Colorado Plat.,4
446,446,0.485807696146599,0.45616304760636,0.39808375984176,1.52620528106744,0.316693438417853,0.0335600097161373,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.430845785176052,0.2,S. Colorado Plat.,4
447,447,0.402293836774417,0.38768580781557,0.327688751419168,1.32938689754412,0.301121051547548,0.0335600097161373,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.430845785176052,0.2,S. Colorado Plat.,4
448,448,0.341829572872799,0.35246260574091,0.271027576977065,1.1552933797888,0.294454986840455,0.0335600097161373,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.430845785176052,0.2,S. Colorado Plat.,4
449,449,0.319267683701131,0.3402310523534,0.228382422532403,1.00491622440752,0.316198379383392,0.0335600097161373,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.430845785176052,0.2,S. Colorado Plat.,4
450,450,0.34588691902559,0.34556855109919,0.203751758940764,0.882702197719136,0.389976449275067,0.0335600097161373,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.430845785176052,0.2,S. Colorado Plat.,4
451,451,0.379052418796404,0.36414689627335,0.195234870178586,0.788602791636946,0.478283528318988,0.0335600097161373,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.430845785176052,0.2,S. Colorado Plat.,4
452,452,0.402309608064025,0.38783324651343,0.195686733609021,0.716768633920405,0.558364895113191,0.0335600097161373,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.430845785176052,0.2,S. Colorado Plat.,4
453,453,0.414316647603431,0.40733123590106,0.19929136457919,0.661040798640957,0.623341509567906,0.0335600097161373,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.430845785176052,0.2,S. Colorado Plat.,4
454,454,0.416685774511845,0.41752945935806,0.202720825502477,0.616606552337907,0.67191986055931,0.0335600097161373,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.430845785176052,0.2,S. Colorado Plat.,4
455,455,0.412542456729346,0.41872349411778,0.204473531281633,0.57999074335118,0.70709304240982,0.0335600097161373,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.430845785176052,0.2,S. Colorado Plat.,4
456,456,0.404427276790399,0.41286428024342,0.204491491392802,0.549001791284121,0.732190667296767,0.0335600097161373,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.430845785176052,0.2,S. Colorado Plat.,4
457,457,0.394594611294553,0.3997668293293,0.202566426044614,0.521885691438091,0.751412558651315,0.0335600097161373,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.430845785176052,0.2,S. Colorado Plat.,4
458,458,0.383988096016559,0.37476699041225,0.19937104817474,0.497825337200001,0.766480382425079,0.0335600097161373,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.430845785176052,0.2,S. Colorado Plat.,4
459,459,0.373225382190884,0.32825635586135,0.195349068846941,0.476207018513329,0.77875825992564,0.0335600097161373,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.430845785176052,0.2,S. Colorado Plat.,4
460,460,0.19127501468482,0.19127501468482,0,0.19127501468482,1,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
461,461,0.18677361915303,0.17574359298441,0.037050439896024,0.197956174276989,0.939445663334172,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
462,462,0.186773619136827,0.15867643649594,0.059179049154357,0.20301282184868,0.915068423897431,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
463,463,0.188617636905158,0.14401953462232,0.0728234814410332,0.20739202271874,0.904116401963721,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
464,464,0.191192428266416,0.13578458769176,0.0815303211886625,0.211469609396878,0.898533849402833,0.0461083509146697,1,0.5,0.5,0.25,1,10,1,0.2,1,1,1,0.25,0.01,0.499627574994587,0.242127796641911,Sonoran Desert,0
