,time,YPredicted,YReal,KPredicted,NPredicted,RPredicted,loss,An,d,al,tr,depon,gentime,Z,dn,ksted,nsted,rsted,s,segment_index,A,be,phi,region_id
347,347,0.233046002101698,0.24141913181606,0.109555459926701,0.276637913123518,0.837154245740821,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
348,348,0.239482782809382,0.23943034099143,0.112975024010074,0.286323299571447,0.831185810164883,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
349,349,0.245705601294079,0.23428613904323,0.116320134916916,0.295845805841051,0.825343899683025,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
350,350,0.251683106839498,0.22909895548185,0.119544797958199,0.305186088004931,0.819557998237107,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
351,351,0.257388823647843,0.22715141966857,0.122629907063774,0.314323649849567,0.813782622207014,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
352,352,0.262821985960056,0.23170580044393,0.125579156280864,0.32322694892585,0.808082171127799,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
353,353,0.268013091762763,0.24444952181886,0.128418125315787,0.331853089095295,0.802632776369354,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
354,354,0.273016250597292,0.26295561011899,0.131101173014758,0.340146087174273,0.797691816098867,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
355,355,0.277735015876377,0.281950259868,0.133664398544236,0.34815046413905,0.792831675008679,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
356,356,0.282082427807479,0.29718858238013,0.136166436177884,0.35590436282543,0.78770700221174,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
357,357,0.286071684145132,0.30852649541858,0.138591288789889,0.363385776220395,0.782407739195601,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
358,358,0.289834407732658,0.31891020781573,0.140848327854959,0.370512547462108,0.777459119822423,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
359,359,0.293547353303468,0.32974674545806,0.142819629955434,0.377187580241189,0.773493351421452,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
360,360,0.297020019541056,0.3387609999405,0.144662694755643,0.383523603340067,0.769723091102034,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
361,361,0.300134591324508,0.34309445588093,0.146518800006442,0.389598732169774,0.765673007553624,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
362,362,0.302944710635497,0.34242707823949,0.148335521128996,0.39538626830569,0.761534909903434,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
363,363,0.305660025454073,0.33825997824765,0.149894721089586,0.400773401467067,0.758039511802625,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
364,364,0.308234185155769,0.33153341559662,0.151272783181563,0.405802693668019,0.75495722231192,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
365,365,0.310556004714882,0.32242190143411,0.152623692048158,0.410558461452324,0.751839303897942,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
366,366,0.312635706016625,0.31178207058441,0.153950512770887,0.415050065199999,0.748688425165748,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
367,367,0.314578128663031,0.30125004336041,0.155139973940403,0.419230466408301,0.745833302125484,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
368,368,0.316445137756765,0.29239000763815,0.156135354188051,0.42308039059123,0.743438787743508,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
369,369,0.31814329178985,0.2862872510643,0.157079321400887,0.426678094834857,0.741131557586892,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
370,370,0.319640434149651,0.28382586168398,0.15803219497957,0.430062979122183,0.738762704598234,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
371,371,0.320970162523676,0.28597085324796,0.158963933018693,0.433231841685212,0.736413118020359,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
372,372,0.322235347279577,0.29427093074052,0.159755077664649,0.436139316203322,0.734391118602422,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
373,373,0.323440449804679,0.31178964206439,0.160421161978102,0.438802228578685,0.732668464618724,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
374,374,0.324530825821405,0.34147188831722,0.161050783766576,0.441272589609482,0.731026648089869,0.0235319266207887,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.610783066067476,0.279266173009897,S. Colorado Plat.
375,375,0.347762767607197,0.38175599163408,0.161050783766576,0.441272589609482,0.731026648089869,0.0454391811239111,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.129211294838835,0.0180374994404343,0.200753981750912,S. Colorado Plat.
376,376,0.408194658374433,0.42459614774853,0.173015857023465,0.430703533608364,0.875999803610551,0.0454391811239111,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.129211294838835,0.0180374994404343,0.200753981750912,S. Colorado Plat.
377,377,0.441836298213941,0.459924030355,0.189135434725522,0.430361001623647,0.945660489628885,0.0454391811239111,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.129211294838835,0.0180374994404343,0.200753981750912,S. Colorado Plat.
378,378,0.46094132881652,0.48277395282967,0.203952533904754,0.434759559610698,0.974020964001933,0.0454391811239111,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.129211294838835,0.0180374994404343,0.200753981750912,S. Colorado Plat.
379,379,0.473708907609543,0.49560712724207,0.215816189347825,0.441085420454829,0.984941058471687,0.0454391811239111,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.129211294838835,0.0180374994404343,0.200753981750912,S. Colorado Plat.
380,380,0.48389407741992,0.50295044107198,0.225231165312034,0.448321246677894,0.98878936364413,0.0454391811239111,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.129211294838835,0.0180374994404343,0.200753981750912,S. Colorado Plat.
381,381,0.493274174406315,0.50640420783333,0.232790081615244,0.455970055776094,0.99037708820012,0.0454391811239111,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.129211294838835,0.0180374994404343,0.200753981750912,S. Colorado Plat.
382,382,0.502173271622173,0.50456582398093,0.239230344634115,0.463938842260387,0.990508242619794,0.0454391811239111,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.129211294838835,0.0180374994404343,0.200753981750912,S. Colorado Plat.
383,383,0.511237280757284,0.49585176838672,0.244837177614124,0.472041287733234,0.990831282528344,0.0454391811239111,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.129211294838835,0.0180374994404343,0.200753981750912,S. Colorado Plat.
384,384,0.520200239184249,0.48194856524415,0.250043136077969,0.480346920608074,0.990617847809167,0.0454391811239111,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.129211294838835,0.0180374994404343,0.200753981750912,S. Colorado Plat.
385,385,0.52927104776484,0.46880411853225,0.254982176940635,0.488795495818286,0.990380756863808,0.0454391811239111,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.129211294838835,0.0180374994404343,0.200753981750912,S. Colorado Plat.
386,386,0.538717676146431,0.46555384345076,0.259694350214476,0.497313944295986,0.990746763818709,0.0454391811239111,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.129211294838835,0.0180374994404343,0.200753981750912,S. Colorado Plat.
387,387,0.548056384724855,0.48350119168978,0.264449773732685,0.506035315953448,0.990518002267892,0.0454391811239111,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.129211294838835,0.0180374994404343,0.200753981750912,S. Colorado Plat.
388,388,0.557236570668909,0.53205992687237,0.269308400848026,0.514969665084952,0.989607219196909,0.0454391811239111,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.129211294838835,0.0180374994404343,0.200753981750912,S. Colorado Plat.
389,389,0.566848463483863,0.60782112204086,0.274057822064575,0.523961057765476,0.989394866359053,0.0454391811239111,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.129211294838835,0.0180374994404343,0.200753981750912,S. Colorado Plat.
390,390,0.576743218245965,0.68898062088789,0.278797218206429,0.533052571785047,0.989498641330298,0.0454391811239111,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,1,0.129211294838835,0.0180374994404343,0.200753981750912,S. Colorado Plat.
391,391,0.783878618254151,0.74931559792293,0.278797218206429,0.533052571785047,0.989498641330298,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
392,392,0.763287274840763,0.77955730445078,0.320563501282145,0.576035692050442,0.882513852602188,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
393,393,0.766892549919297,0.79476852035089,0.344846189250019,0.610215850934498,0.834864550602719,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
394,394,0.778413747974658,0.81782812888651,0.361143764877346,0.639606152969803,0.808585026802344,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
395,395,0.793184905127447,0.85599097006293,0.373780725401727,0.666143259599249,0.791936355672029,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
396,396,0.809083750705792,0.89883831053187,0.384385362318549,0.690636540943635,0.780221733423981,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
397,397,0.824586104297666,0.93141676477431,0.394038087532135,0.71359117188781,0.770606161583148,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
398,398,0.839453101491128,0.94450016372853,0.402752520262327,0.735092012177099,0.762544051324844,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
399,399,0.853214618978622,0.93540469623718,0.410924137047606,0.755316944091744,0.755175171878478,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
400,400,0.865845615759393,0.90599530984801,0.418498949298814,0.77427576876262,0.748397927563533,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
401,401,0.877399946452513,0.86206539347062,0.425378684826287,0.79195851903896,0.742220925671017,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
402,402,0.887838522203195,0.81401431937868,0.431713887385176,0.808426916003904,0.736455295629982,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
403,403,0.89723307441661,0.77476300376588,0.437547553263536,0.823699375467408,0.731085197750562,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
404,404,0.905645118164365,0.75568846053768,0.442824327231301,0.837816542803694,0.726102127491961,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
405,405,0.91312074053583,0.76077522397497,0.447562373505881,0.850833419783499,0.721460121106356,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
406,406,0.919758757069332,0.78567087892061,0.451806016062362,0.862783999479866,0.717168688006684,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
407,407,0.925726068458264,0.82129934837075,0.455600813129079,0.873672906935935,0.713312376105262,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
408,408,0.931186262775917,0.85991126176625,0.4588651720844,0.883498416917892,0.710008748974794,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
409,409,0.936005459429327,0.89715941900608,0.461806600861009,0.892450153428858,0.706950103416367,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
410,410,0.940098742895912,0.929449163727,0.464587447807308,0.900676399761283,0.70392017084653,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
411,411,0.943505390664143,0.95283365624364,0.467237468238217,0.908241064524628,0.700891973627633,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
412,412,0.946402447906476,0.96569906792823,0.469653824435184,0.915123681645369,0.698027825067828,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
413,413,0.949115409669289,0.97133919658371,0.471601085646179,0.921219410366995,0.695679329421075,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
414,414,0.951817467038853,0.97710030780455,0.472920592182761,0.926509838580733,0.694006419713778,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
415,415,0.954184919048461,0.98866984622613,0.474081314303412,0.931269983071685,0.692476508681457,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
416,416,0.956194915952322,1.00475005406997,0.475394914287709,0.935599972174886,0.690933170119154,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
417,417,0.957884815731719,1.01810269614367,0.476868241364156,0.939540438921962,0.68937508820449,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
418,418,0.959350179056849,1.02113757967296,0.478205818747688,0.94307660346691,0.687947272799262,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
419,419,0.960713496534513,1.0110696648103,0.478988542936952,0.946168871513113,0.686855401420869,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
420,420,0.961924429299694,0.99371642673218,0.479650193413839,0.948921003329093,0.685895615433378,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
421,421,0.962987557007784,0.98315588884168,0.480287403986257,0.951379908316158,0.685018517805183,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
422,422,0.963921192953577,0.99708770752264,0.480872959298292,0.953573461842063,0.684225249617365,0.0720696210908197,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,2,0.672223868016487,0.224926020388201,0.2,S. Colorado Plat.
423,423,0.991507862938983,1.04692690900968,0.480872959298292,0.953573461842063,0.684225249617365,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
424,424,1.12488568925777,1.12751993388896,0.501262496163485,1.11389757878647,0.677358559827474,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
425,425,1.23092604898786,1.21608789682285,0.537204766853097,1.28285257442082,0.651170386042104,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
426,426,1.30342105745101,1.29039630679486,0.576175239201329,1.44900941594473,0.615507536514641,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
427,427,1.34202157494618,1.34305791048579,0.610796330577737,1.60241197153997,0.576876635721102,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
428,428,1.34987599741142,1.37671193937833,0.635632642224852,1.73476953101567,0.539263843252176,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
429,429,1.33571461805642,1.38815705902466,0.649984523669669,1.84190907265331,0.505457678960232,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
430,430,1.30757626475516,1.36836972111248,0.654202592432461,1.92262887175941,0.476641718611855,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
431,431,1.27326517066249,1.31739264514914,0.650266633421891,1.97852939577732,0.453353521974521,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
432,432,1.23930226907101,1.2512931721299,0.641339886284299,2.01377185606895,0.435548534980975,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
433,433,1.20882145806347,1.19223532978248,0.629582558749527,2.03246145587879,0.422631006202141,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
434,434,1.18364195858646,1.15580771822053,0.616713454088309,2.03859107597997,0.413992647193015,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
435,435,1.16462185592296,1.14662567658956,0.604754728402628,2.03700192279477,0.408755518436471,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
436,436,1.15142898065931,1.1602393461241,0.594679176107832,2.03116608032486,0.406089806202698,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
437,437,1.14325077860666,1.18424629801613,0.586345795411662,2.02277656322084,0.405449850936851,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
438,438,1.13923316642249,1.20419654648961,0.58001525605246,2.01376491893502,0.406199268315645,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
439,439,1.13812254145467,1.20886204942656,0.575769912770002,2.00579215991946,0.407610325878498,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
440,440,1.13888523806429,1.18851341910903,0.573300077342119,1.99951540357314,0.409230978490968,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
441,441,1.14078980404049,1.13048171474287,0.572034238958179,1.99470552124155,0.410892325167157,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
442,442,1.14325077379924,1.02523809431195,0.571647999698653,1.99131632300482,0.412420035815645,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
443,443,1.14577524678029,0.87855967262908,0.571908412673631,1.98932954890466,0.413658811817804,0.0733494525187288,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,3,0.731763744129495,0.210745840804602,0.346047630555776,S. Colorado Plat.
444,444,0.827315935095501,0.71494539244673,0.571908412673631,1.98932954890466,0.413658811817804,0.0342894685763146,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.488364577940258,0.216749233445893,S. Colorado Plat.
445,445,0.555522150477405,0.5667553991688,0.476893823030701,1.75979485997758,0.314039581060397,0.0342894685763146,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.488364577940258,0.216749233445893,S. Colorado Plat.
446,446,0.437728433539885,0.45616304760636,0.384546382038395,1.53655321896118,0.283458798624001,0.0342894685763146,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.488364577940258,0.216749233445893,S. Colorado Plat.
447,447,0.386122188026318,0.38768580781557,0.313099492176144,1.3380512952556,0.287181354344194,0.0342894685763146,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.488364577940258,0.216749233445893,S. Colorado Plat.
448,448,0.368073717766161,0.35246260574091,0.26358540151238,1.1691490017352,0.313334144526737,0.0342894685763146,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.488364577940258,0.216749233445893,S. Colorado Plat.
449,449,0.368608526904474,0.3402310523534,0.232116982068326,1.02936606024763,0.356400339393867,0.0342894685763146,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.488364577940258,0.216749233445893,S. Colorado Plat.
450,450,0.377674877191057,0.34556855109919,0.214273622496914,0.916079196065443,0.410288872189123,0.0342894685763146,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.488364577940258,0.216749233445893,S. Colorado Plat.
451,451,0.389153948366009,0.36414689627335,0.205583209077519,0.825429797376152,0.469114972229951,0.0342894685763146,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.488364577940258,0.216749233445893,S. Colorado Plat.
452,452,0.399078136392749,0.38783324651343,0.202165546000102,0.753217846828428,0.5271001837462,0.0342894685763146,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.488364577940258,0.216749233445893,S. Colorado Plat.
453,453,0.404070830553448,0.40733123590106,0.201775283581533,0.695682807627093,0.577714941258013,0.0342894685763146,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.488364577940258,0.216749233445893,S. Colorado Plat.
454,454,0.404692425758726,0.41752945935806,0.20202171797441,0.649091002391856,0.620016644132453,0.0342894685763146,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.488364577940258,0.216749233445893,S. Colorado Plat.
455,455,0.401711361265873,0.41872349411778,0.201803980275159,0.610643246733373,0.654089335187765,0.0342894685763146,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.488364577940258,0.216749233445893,S. Colorado Plat.
456,456,0.396282325096485,0.41286428024342,0.200775660278059,0.578247518740333,0.681301523492021,0.0342894685763146,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.488364577940258,0.216749233445893,S. Colorado Plat.
457,457,0.389153948603935,0.3997668293293,0.198986206830612,0.550564261580425,0.702603537528442,0.0342894685763146,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.488364577940258,0.216749233445893,S. Colorado Plat.
458,458,0.381031197213301,0.37476699041225,0.196558164586864,0.52654347968131,0.719251718483366,0.0342894685763146,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.488364577940258,0.216749233445893,S. Colorado Plat.
459,459,0.372903936893962,0.32825635586135,0.193333482719498,0.50514405107693,0.733674177699574,0.0342894685763146,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,4,0.01,0.488364577940258,0.216749233445893,S. Colorado Plat.
460,460,0.19127501468482,0.19127501468482,0,0.19127501468482,1,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
461,461,0.186773555017821,0.17574359298441,0.0370504313735254,0.197956306341024,0.939444715819157,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
462,462,0.186773554798683,0.15867643649594,0.059179030599836,0.203013054962538,0.915067061528801,0.0461083576397529,1,0.5,0.5,0,1,10,1,0.2,1,1,1,0.25,0,0.01,0.499635363197018,0.242128623520459,Sonoran Desert
